OrderID,OrderDate,Year,Region,Category,SalesAmount,Quantity,Channel,CustomerID
ORD101310,2024-09-29,2024.0,north,electronics ,4589.83,15.0,Marketplace,CUST1272
ORD101311,2025-11-07,2025.0,north,,1431.92,7.0,Online,CUST1151
ORD101312,2025-01-19,2025.0,north,Electronics,677.56,18.0,Online,CUST1202
ORD101313,2025-10-27,2025.0,north,Home,1197.41,2.0,,CUST1278
ORD101314,2024-03-16,2024.0,north,Electronics,1693.78,6.0,Online,CUST1105
ORD101315,2024-05-23,2024.0,north,Home,403.6,18.0,Online,CUST1164
ORD101316,2025-04-16,2025.0,North,Electronics,3911.24,1.0,Online,CUST1084
ORD101317,2026-02-14,2026.0,SOUTH,Home,4036.6,18.0,Retail,CUST1013
ORD101318,2026-01-06,2026.0,North,,3245.75,9.0,Marketplace,CUST1075
ORD101319,2025-09-06,2025.0,north,,919.84,17.0,,CUST1160
ORD101320,2025-01-23,2025.0,North,electronics ,,8.0,online,CUST1174
ORD101321,2024-03-31,2024.0,West,Grocery,1217.22,9.0,,CUST1164
ORD101322,2025-01-13,2025.0,,electronics ,257.27,16.0,Online,CUST1123
ORD101323,2025-02-24,2025.0,East,,N/A,17.0,Marketplace,CUST1031
ORD101324,2024-10-01,2024.0,East,,4456.51,1.0,Retail,CUST1132
ORD101325,2026-05-27,2026.0,South,electronics ,3605.0,3.0,online,CUST1079
ORD101326,2025-11-20,2025.0,East,Home & Kitchen,2878.53,10.0,online,CUST1010
ORD101327,2024-09-05,2024.0,SOUTH,Home & Kitchen,2182.9,9.0,Online,CUST1020
ORD101328,2026-04-21,2026.0,South,Fashion,1899.64,2.0,Marketplace,CUST1117
ORD101329,2026-01-08,2026.0,East,Home,4561.59,,Online,CUST1157
ORD101330,2025-02-25,2025.0,,electronics ,4594.35,4.0,Retail,CUST1256
ORD101331,2025-06-15,2025.0,South,Grocery,3501.09,11.0,Online,CUST1029
ORD101332,2026-05-23,2026.0,,,4151.2,11.0,Online,CUST1113
ORD101333,2026-04-06,2026.0,north,Grocery,N/A,18.0,Online,CUST1101
ORD101334,2024-09-03,2024.0,South,Home,1648.95,14.0,Online,CUST1042
ORD101335,2026-02-07,2026.0,East,Grocery,4805.66,18.0,,CUST1005
ORD101336,2024-07-08,2024.0,north,Electronics,2104.36,20.0,,CUST1125
ORD101337,2025-12-05,2025.0,East,Home & Kitchen,4896.06,14.0,Online,CUST1109
ORD101338,2025-02-05,2025.0,North,Electronics,401.02,17.0,,CUST1276
ORD101339,2024-10-26,2024.0,,Electronics,3794.78,6.0,Marketplace,CUST1258
ORD101340,2024-05-31,2024.0,West,Electronics,4672.2,10.0,Marketplace,CUST1208
ORD101341,2026-02-04,,,Fashion,4681.18,2.0,,CUST1059
ORD101342,2026-02-03,,North,Home,324.17,12.0,online,CUST1045
ORD101343,2026-04-17,2026.0,West,Electronics,3738.55,6.0,Marketplace,CUST1174
ORD101344,2024-12-30,2024.0,West,electronics ,3150.57,18.0,Marketplace,CUST1268
ORD101345,2026-05-01,2026.0,South,Fashion,74.55,15.0,Marketplace,CUST1121
ORD101346,2025-05-03,2025.0,north,Home,1099.21,20.0,Online,CUST1189
ORD101347,,2025.0,north,Fashion,2925.18,10.0,Retail,CUST1008
ORD101348,2026-01-01,2026.0,South,Grocery,3545.5,14.0,,CUST1192
ORD101349,2026-03-10,2026.0,,electronics ,3395.75,15.0,Online,CUST1151
ORD101350,2024-05-28,2024.0,north,Home,2848.43,17.0,Retail,CUST1099
ORD101351,2024-06-28,2024.0,,,3913.61,14.0,online,CUST1028
ORD101352,2025-02-21,2025.0,South,Grocery,2313.05,1.0,online,CUST1110
ORD101353,2024-11-12,2024.0,north,Home,3329.59,8.0,,CUST1287
,2026-02-14,2026.0,North,Fashion,4442.05,5.0,,CUST1174
ORD101355,2024-01-31,2024.0,north,,3398.94,9.0,Online,CUST1195
ORD101356,2025-08-09,2025.0,,Home,,14.0,Online,CUST1074
ORD101357,2026-02-23,2026.0,,Electronics,1000.6,18.0,Marketplace,CUST1159
ORD101358,2026-05-20,2026.0,North,,2418.17,1.0,,CUST1200
ORD101359,2025-02-02,2025.0,,Grocery,421.53,20.0,Retail,CUST1013
ORD101360,2024-02-19,2024.0,SOUTH,Fashion,3167.82,11.0,Online,CUST1090
ORD101361,2025-10-06,2025.0,SOUTH,Grocery,298.98,9.0,Retail,
ORD101362,2025-05-22,2025.0,North,Home & Kitchen,4432.91,14.0,Marketplace,CUST1176
ORD101363,2024-01-20,2024.0,SOUTH,Home & Kitchen,4618.0,6.0,,CUST1034
ORD101364,2026-02-26,2026.0,SOUTH,electronics ,4852.97,15.0,Marketplace,CUST1067
ORD101365,2024-11-17,2024.0,West,Electronics,4639.48,7.0,Marketplace,CUST1040
ORD101366,2025-09-09,2025.0,West,Home,4898.74,15.0,online,CUST1176
ORD101367,2025-01-20,2025.0,SOUTH,electronics ,1359.76,6.0,,CUST1072
ORD101368,2025-02-09,2025.0,West,Fashion,311.86,9.0,Online,CUST1273
ORD101369,2024-04-20,2024.0,West,Home & Kitchen,4580.09,6.0,Online,CUST1274
ORD101370,2026-04-27,2026.0,West,Home,1733.68,20.0,online,CUST1218
ORD101371,2026-04-26,2026.0,North,,2740.38,14.0,Online,CUST1293
ORD101372,2026-02-07,2026.0,SOUTH,electronics ,3201.42,4.0,online,CUST1031
ORD101373,2025-02-16,2025.0,north,,4307.5,,Online,CUST1073
ORD101374,2024-03-27,2024.0,East,Fashion,476.64,12.0,Online,CUST1276
ORD101375,2025-04-03,2025.0,South,Home & Kitchen,3273.94,3.0,,CUST1290
ORD101376,2025-02-11,2025.0,north,electronics ,3425.22,20.0,,CUST1279
ORD101377,2024-01-17,2024.0,,Fashion,4759.43,8.0,,CUST1128
ORD101378,2025-06-03,2025.0,north,Fashion,3068.16,3.0,Online,CUST1231
ORD101379,2025-10-03,2025.0,North,Home & Kitchen,503.75,8.0,,CUST1199
ORD101380,2025-05-04,2025.0,North,electronics ,1933.22,20.0,Online,CUST1236
ORD101381,2025-05-21,2025.0,,electronics ,2210.5,5.0,Marketplace,CUST1295
ORD101382,2024-07-19,2024.0,north,Fashion,53.24,8.0,Retail,CUST1137
ORD101383,2024-01-31,2024.0,West,Grocery,1692.79,2.0,Online,CUST1085
ORD101384,2024-10-13,2024.0,,Fashion,953.65,15.0,,CUST1071
ORD101385,2024-12-27,2024.0,South,Home & Kitchen,3433.45,9.0,online,CUST1113
ORD101386,2024-07-18,2024.0,North,Fashion,1340.61,11.0,Marketplace,CUST1172
ORD101387,2026-01-09,2026.0,East,Grocery,2898.45,19.0,Marketplace,CUST1113
ORD101388,2024-12-17,2024.0,South,,2547.18,13.0,Retail,CUST1250
ORD101389,2025-06-15,2025.0,East,Electronics,3792.14,10.0,Retail,CUST1099
ORD101390,2024-11-09,2024.0,north,,4635.28,16.0,,CUST1024
ORD101391,2024-07-22,2024.0,East,,,7.0,online,CUST1166
ORD101392,2024-10-27,2024.0,North,Home,1862.25,14.0,online,CUST1268
ORD101393,2024-04-09,2024.0,North,Electronics,1365.48,4.0,Retail,CUST1044
ORD101394,2024-02-06,2024.0,north,Electronics,2642.42,20.0,Marketplace,CUST1003
ORD101395,2024-10-05,2024.0,north,,2040.86,11.0,,CUST1219
ORD101396,2025-03-02,2025.0,north,Grocery,2276.41,10.0,Marketplace,CUST1172
ORD101397,2025-06-06,2025.0,north,Home & Kitchen,2962.19,11.0,,CUST1257
ORD101398,2024-05-11,2024.0,North,,4927.66,,Online,CUST1021
ORD101399,2024-06-08,2024.0,SOUTH,Home,1220.29,4.0,Retail,CUST1035
,2024-08-01,2024.0,South,Home & Kitchen,2799.95,4.0,Retail,CUST1266
ORD101401,2025-06-21,2025.0,SOUTH,Grocery,4817.32,8.0,online,CUST1225
ORD101402,2026-01-06,2026.0,North,Home,2600.8,6.0,Retail,CUST1035
ORD101403,2025-06-22,2025.0,,,711.94,5.0,Marketplace,CUST1003
ORD101404,2025-10-03,2025.0,North,Electronics,2106.07,7.0,,CUST1012
ORD101405,2025-06-29,2025.0,North,Home & Kitchen,3945.27,16.0,online,CUST1185
ORD101406,2025-07-29,2025.0,,electronics ,1660.9,17.0,online,CUST1283
ORD101407,2024-09-03,2024.0,South,Home & Kitchen,648.6,3.0,online,CUST1101
ORD101408,2025-03-29,2025.0,SOUTH,electronics ,4785.62,11.0,Marketplace,CUST1295
ORD101409,2025-08-03,2025.0,South,Electronics,4007.04,19.0,Online,CUST1120
ORD101410,2025-07-20,2025.0,SOUTH,Fashion,1260.38,18.0,Marketplace,CUST1157
ORD101411,2024-09-30,2024.0,SOUTH,Home & Kitchen,1133.39,10.0,Marketplace,CUST1292
ORD101412,2024-12-06,2024.0,,Grocery,3638.9,15.0,,CUST1298
,2025-03-25,2025.0,South,Electronics,3350.27,17.0,online,CUST1109
ORD101414,2025-05-17,2025.0,north,electronics ,788.74,4.0,Marketplace,CUST1203
ORD101415,2026-01-16,2026.0,South,Electronics,1363.29,20.0,online,CUST1259
ORD101416,2025-08-05,2025.0,SOUTH,Home & Kitchen,3353.37,8.0,,CUST1031
ORD101417,2026-03-28,2026.0,,Electronics,1426.74,13.0,Online,CUST1293
ORD101418,2024-11-24,2024.0,South,Home,2874.05,3.0,Online,CUST1295
ORD101419,2024-06-20,2024.0,East,Home & Kitchen,,16.0,Retail,CUST1261
ORD101420,2024-07-16,2024.0,north,Grocery,459.11,16.0,Online,CUST1058
ORD101421,2024-05-28,2024.0,North,Home,4340.32,15.0,online,CUST1071
ORD101422,2024-02-24,2024.0,North,Electronics,567.3,2.0,Online,CUST1016
ORD101423,2025-04-02,2025.0,north,,1280.94,7.0,Online,CUST1098
ORD101424,2025-03-17,,South,Grocery,3342.46,17.0,Online,CUST1144
ORD101425,2024-06-29,2024.0,SOUTH,Grocery,746.03,1.0,,CUST1068
ORD101426,2024-06-02,,,electronics ,4242.02,12.0,online,CUST1033
ORD101427,2026-04-09,2026.0,South,Home & Kitchen,3001.2,19.0,online,CUST1049
ORD101428,2024-08-22,2024.0,West,Fashion,2721.21,5.0,Marketplace,CUST1132
ORD101429,2024-03-17,,West,Electronics,1841.02,8.0,,CUST1030
ORD101430,2024-06-19,2024.0,North,Grocery,2974.52,5.0,Marketplace,CUST1271
ORD101431,2025-10-27,2025.0,,Home,3438.02,8.0,Retail,CUST1030
,2024-05-07,2024.0,West,electronics ,3217.2,10.0,,CUST1226
ORD101433,2025-08-27,2025.0,West,,1268.18,4.0,Marketplace,CUST1128
ORD101434,2025-04-17,2025.0,,Electronics,2595.21,,Online,CUST1211
ORD101435,2025-07-21,2025.0,North,Grocery,2605.59,17.0,Online,CUST1187
ORD101436,2025-04-03,2025.0,North,Fashion,2344.1,2.0,online,CUST1126
ORD101437,2024-02-25,2024.0,North,,1837.55,9.0,online,CUST1205
ORD101438,2024-06-28,,West,Home,4304.05,15.0,online,CUST1129
,2025-05-23,,South,Home & Kitchen,3896.17,6.0,online,CUST1223
ORD101440,2025-02-07,2025.0,North,electronics ,734.2,1.0,Online,CUST1136
ORD101441,2025-02-16,2025.0,SOUTH,electronics ,,4.0,Online,CUST1248
ORD101442,2025-11-13,2025.0,SOUTH,Home & Kitchen,1217.96,18.0,Online,CUST1288
ORD101443,2026-02-14,2026.0,north,Electronics,3355.16,11.0,Marketplace,CUST1256
ORD101444,2024-02-08,2024.0,,Grocery,2005.25,16.0,Marketplace,CUST1101
ORD101445,2025-04-19,2025.0,West,electronics ,1498.45,13.0,Online,CUST1248
ORD101446,2024-10-20,2024.0,South,Home,3822.87,7.0,,CUST1148
ORD101447,2025-08-19,2025.0,,Electronics,4121.6,14.0,Marketplace,
ORD101448,2025-04-23,2025.0,,Home,2083.17,1.0,Retail,CUST1279
ORD101449,2026-03-29,2026.0,north,electronics ,2547.06,19.0,online,CUST1057
ORD101450,2024-03-26,2024.0,north,electronics ,4824.68,17.0,Online,CUST1036
ORD101451,2025-07-13,2025.0,South,Home,2283.89,12.0,,CUST1119
ORD101452,2025-08-07,2025.0,North,electronics ,4068.76,2.0,online,CUST1242
ORD101453,2025-11-13,2025.0,West,electronics ,2998.62,3.0,Marketplace,CUST1255
ORD101454,2025-11-21,2025.0,SOUTH,Grocery,2548.2,13.0,,CUST1244
ORD101455,2025-11-11,2025.0,South,Home & Kitchen,4528.37,19.0,online,CUST1218
ORD101456,2024-02-15,2024.0,West,Fashion,4051.98,8.0,Retail,CUST1181
ORD101457,2024-04-19,2024.0,,Home & Kitchen,2020.88,2.0,,CUST1144
ORD101458,2026-05-05,2026.0,East,electronics ,1364.94,5.0,Online,CUST1078
ORD101459,2025-07-28,2025.0,East,electronics ,4136.32,18.0,,CUST1257
ORD101460,2025-08-10,2025.0,West,electronics ,1178.36,14.0,Marketplace,CUST1202
ORD101461,2025-05-06,2025.0,north,electronics ,159.17,3.0,Retail,CUST1057
ORD101462,2025-08-23,2025.0,SOUTH,,3218.48,7.0,online,CUST1109
ORD101463,2025-05-01,2025.0,South,Electronics,1640.03,13.0,Retail,CUST1011
ORD101464,2024-06-18,2024.0,West,Home,3100.58,2.0,Marketplace,CUST1140
ORD101465,2024-01-29,2024.0,West,,4488.05,3.0,,CUST1132
ORD101466,2025-08-31,2025.0,north,electronics ,3660.95,15.0,,CUST1139
ORD101467,2024-03-22,2024.0,North,,1665.92,13.0,online,CUST1279
ORD101468,2025-03-08,2025.0,South,Home & Kitchen,2009.35,15.0,Retail,CUST1195
ORD101469,2025-08-03,2025.0,East,electronics ,1602.1,4.0,Online,CUST1092
ORD101470,2024-02-29,2024.0,South,Home & Kitchen,4451.31,4.0,Online,CUST1216
ORD101471,2025-11-30,2025.0,,,2004.68,8.0,online,CUST1064
ORD101472,2024-04-12,2024.0,North,Grocery,293.3,19.0,Retail,CUST1152
ORD101473,2025-06-27,2025.0,West,Grocery,1406.16,18.0,,CUST1254
ORD101474,2025-02-24,2025.0,North,,1588.17,12.0,online,CUST1174
ORD101475,2025-07-04,2025.0,East,,1142.63,20.0,Online,CUST1124
ORD101476,2026-05-27,2026.0,West,,3185.99,11.0,Retail,CUST1203
ORD101477,2025-10-09,2025.0,North,Electronics,3392.57,6.0,Online,CUST1150
ORD101478,2024-07-04,2024.0,West,Home & Kitchen,1587.55,11.0,,CUST1014
ORD101479,2024-04-16,2024.0,North,Fashion,4266.34,9.0,,CUST1198
,2024-03-02,2024.0,North,Grocery,4910.79,16.0,,CUST1040
ORD101481,2024-06-26,2024.0,,Electronics,1402.33,14.0,Retail,CUST1217
ORD101482,2024-03-18,2024.0,South,electronics ,3690.31,11.0,Marketplace,CUST1197
ORD101483,2026-02-09,2026.0,,Home & Kitchen,4917.84,6.0,Retail,CUST1285
ORD101484,2025-12-12,2025.0,East,,4752.62,14.0,Retail,CUST1188
ORD101485,2024-10-19,2024.0,South,,601.45,5.0,online,CUST1275
ORD101486,2025-09-21,2025.0,north,Home & Kitchen,470.09,13.0,Marketplace,CUST1150
ORD101487,2025-10-22,2025.0,North,Home,2797.69,6.0,Online,CUST1181
,2026-01-01,2026.0,North,electronics ,4813.47,9.0,Retail,CUST1099
ORD101489,2024-02-03,2024.0,East,Home & Kitchen,4157.23,8.0,Retail,CUST1156
ORD101490,2024-01-13,2024.0,SOUTH,Home & Kitchen,392.16,15.0,online,CUST1263
ORD101491,2024-03-09,2024.0,East,Fashion,4779.78,14.0,Online,CUST1107
ORD101492,2026-04-19,2026.0,north,electronics ,3537.66,1.0,Retail,CUST1063
ORD101493,2024-05-30,2024.0,East,,1960.68,19.0,online,CUST1270
ORD101494,2025-06-10,2025.0,north,Electronics,4927.15,5.0,online,CUST1230
ORD101495,2025-11-28,2025.0,North,,3011.18,13.0,Retail,CUST1067
ORD101496,2024-07-27,2024.0,South,electronics ,2861.67,4.0,,CUST1200
ORD101497,2026-04-16,2026.0,South,electronics ,4624.56,18.0,Marketplace,CUST1062
ORD101498,,2024.0,North,Electronics,2634.01,13.0,Online,CUST1015
ORD101499,2025-06-04,2025.0,,Home & Kitchen,1961.86,,Online,CUST1096
ORD101500,2025-01-16,2025.0,SOUTH,Home,1482.35,8.0,Online,CUST1024
ORD101501,2026-03-16,2026.0,,electronics ,1015.19,19.0,Retail,CUST1050
,2024-02-05,2024.0,West,,4584.2,,Retail,CUST1194
ORD101503,2025-03-24,2025.0,North,Grocery,4489.59,9.0,Online,CUST1201
ORD101504,2025-01-14,2025.0,,Home,57.85,11.0,Online,CUST1137
ORD101505,2026-03-01,2026.0,East,,1013.5,7.0,Retail,CUST1193
ORD101506,2025-07-01,2025.0,West,electronics ,126.36,14.0,,CUST1289
ORD101507,2024-05-01,2024.0,West,,1852.22,19.0,online,CUST1232
ORD101508,2026-05-14,2026.0,SOUTH,electronics ,160.27,14.0,Retail,CUST1267
ORD101509,2025-08-14,2025.0,East,Electronics,78.93,19.0,Retail,CUST1037
ORD101510,2026-03-13,2026.0,North,Grocery,1489.4,5.0,online,CUST1094
ORD101511,2026-03-13,2026.0,SOUTH,electronics ,504.92,13.0,Marketplace,CUST1090
ORD101512,2024-06-15,2024.0,north,Electronics,4065.26,9.0,Retail,CUST1067
ORD101513,2024-04-17,2024.0,West,,1628.85,5.0,Online,CUST1072
ORD101514,2024-05-09,2024.0,SOUTH,electronics ,,3.0,online,CUST1175
ORD101515,2025-02-23,2025.0,,Home,4329.36,17.0,Marketplace,CUST1167
ORD101516,2026-01-08,2026.0,West,electronics ,4566.45,6.0,Retail,CUST1123
ORD101517,2024-04-02,2024.0,north,,80.92,12.0,,CUST1030
ORD101518,2024-04-03,,South,,4045.95,3.0,Retail,CUST1041
ORD101519,2026-02-04,2026.0,,,313.54,7.0,Online,CUST1036
ORD101520,2026-04-09,,West,Fashion,4158.39,17.0,,CUST1287
ORD101521,2025-12-29,2025.0,South,,2368.21,19.0,Marketplace,CUST1211
ORD101522,2024-12-18,2024.0,,Electronics,3676.88,17.0,Marketplace,CUST1103
ORD101523,2026-04-04,2026.0,,Home & Kitchen,225.83,5.0,Retail,CUST1206
ORD101524,2024-08-15,2024.0,South,,1831.72,8.0,Retail,CUST1077
ORD101525,2025-03-06,2025.0,north,Grocery,,7.0,,CUST1128
ORD101526,2024-11-02,2024.0,South,Fashion,1943.99,10.0,online,CUST1276
ORD101527,2024-02-18,2024.0,East,Home & Kitchen,1832.53,12.0,Online,CUST1203
ORD101528,2024-06-12,2024.0,north,Electronics,1699.87,4.0,Online,CUST1158
,2026-01-18,2026.0,South,Electronics,4984.07,17.0,online,CUST1009
ORD101530,2024-05-25,2024.0,SOUTH,Grocery,3528.35,1.0,online,CUST1189
ORD101531,2024-08-27,2024.0,North,Home & Kitchen,53.22,5.0,Marketplace,CUST1160
ORD101532,2026-03-14,2026.0,North,Electronics,2117.52,2.0,Online,CUST1172
ORD101533,2024-08-07,2024.0,East,,3447.65,20.0,Retail,CUST1144
ORD101534,2024-02-14,2024.0,SOUTH,Home,2345.29,12.0,,CUST1014
ORD101535,2024-08-24,2024.0,West,Fashion,3129.1,1.0,Marketplace,CUST1296
,2024-05-01,2024.0,South,Grocery,,10.0,Online,CUST1153
ORD101537,2025-10-03,2025.0,SOUTH,Fashion,3102.17,18.0,Retail,CUST1124
ORD101538,2025-01-17,2025.0,West,Electronics,,16.0,,CUST1006
,2025-10-21,2025.0,,electronics ,2756.34,16.0,Retail,CUST1123
ORD101540,2025-05-05,2025.0,South,Home & Kitchen,4248.98,12.0,Marketplace,
ORD101541,2025-02-06,2025.0,South,Fashion,1128.93,1.0,Online,CUST1194
ORD101542,2024-11-16,2024.0,North,Grocery,959.66,6.0,,CUST1076
ORD101543,2024-08-12,2024.0,North,Electronics,208.14,,online,CUST1023
ORD101544,2024-12-30,2024.0,north,Grocery,1252.73,4.0,Online,CUST1227
ORD101545,2024-08-13,,SOUTH,Fashion,4621.47,19.0,,CUST1278
ORD101546,2025-04-06,2025.0,South,electronics ,3866.78,13.0,Online,CUST1123
ORD101547,2025-03-05,2025.0,SOUTH,Home,1800.93,9.0,online,CUST1012
ORD101548,,2025.0,North,,852.41,18.0,Online,CUST1220
ORD101549,2025-12-18,2025.0,SOUTH,Home & Kitchen,1795.23,4.0,,CUST1250
,2026-01-10,2026.0,North,,2210.83,11.0,,CUST1160
ORD101551,2025-08-05,2025.0,SOUTH,Home & Kitchen,2802.26,2.0,Retail,CUST1245
ORD101552,2025-07-01,2025.0,North,electronics ,3062.85,19.0,online,CUST1260
ORD101553,2024-10-09,2024.0,SOUTH,Electronics,733.61,16.0,Marketplace,
ORD101554,2024-06-30,2024.0,SOUTH,,719.59,2.0,Retail,CUST1142
ORD101555,2025-05-13,2025.0,SOUTH,,593.05,12.0,,CUST1100
,2025-12-18,2025.0,North,Home,,2.0,Retail,CUST1076
ORD101557,2024-08-12,2024.0,East,,3492.49,12.0,Marketplace,CUST1066
ORD101558,2025-05-30,2025.0,East,Grocery,3426.8,12.0,,CUST1225
ORD101559,2025-04-12,2025.0,north,electronics ,3851.13,6.0,,CUST1037
ORD101560,2025-04-25,2025.0,South,electronics ,2677.89,1.0,Retail,CUST1277
ORD101561,2026-04-20,2026.0,South,electronics ,4349.74,14.0,online,
ORD101562,2024-02-27,2024.0,,Grocery,4541.69,2.0,online,CUST1201
ORD101563,2024-06-05,2024.0,East,Electronics,1470.35,9.0,Retail,CUST1225
ORD101564,2025-03-17,2025.0,,Home,2859.39,10.0,,CUST1232
ORD101565,2024-07-13,2024.0,,Electronics,4844.85,14.0,Marketplace,CUST1175
ORD101566,2025-11-01,2025.0,North,Home & Kitchen,2590.53,2.0,,CUST1050
ORD101567,2026-01-27,2026.0,SOUTH,Fashion,3570.52,19.0,online,CUST1102
ORD101568,2025-07-27,2025.0,East,Grocery,N/A,2.0,Retail,CUST1115
ORD101569,2024-09-08,2024.0,,Home & Kitchen,439.49,17.0,online,CUST1191
ORD101570,2026-01-06,2026.0,West,Home & Kitchen,1379.39,15.0,online,CUST1137
ORD101571,2026-01-09,2026.0,South,Fashion,2211.1,9.0,online,CUST1257
ORD101572,2025-01-26,2025.0,East,Home,1749.12,18.0,Online,CUST1156
ORD101573,2025-06-04,2025.0,north,Home,4702.76,13.0,Retail,CUST1093
ORD101574,2024-04-25,2024.0,East,Home,3895.75,4.0,Retail,CUST1062
ORD101575,2026-04-13,2026.0,SOUTH,electronics ,1276.67,14.0,Online,CUST1162
ORD101576,2024-11-12,2024.0,West,Home,2316.59,1.0,Online,CUST1062
ORD101577,2025-05-22,2025.0,South,Electronics,3662.95,18.0,Retail,CUST1107
ORD101578,2025-01-06,2025.0,South,Grocery,2552.16,9.0,online,CUST1254
ORD101579,2024-07-17,2024.0,,Home & Kitchen,,11.0,Marketplace,CUST1227
ORD101580,2025-04-18,2025.0,East,Grocery,2366.75,2.0,Online,CUST1182
ORD101581,2026-04-14,2026.0,North,Fashion,2619.76,2.0,Online,CUST1247
ORD101582,2026-05-26,2026.0,South,Fashion,4241.08,14.0,Online,CUST1116
ORD101583,2025-08-10,2025.0,,Grocery,3156.36,6.0,Online,CUST1101
ORD101584,2025-01-22,2025.0,,Grocery,3618.19,6.0,,CUST1248
ORD101585,2026-03-13,2026.0,north,Fashion,4306.04,8.0,Marketplace,CUST1226
ORD101586,2024-08-20,2024.0,north,Home,,16.0,Marketplace,CUST1115
ORD101587,2024-05-12,2024.0,North,Grocery,4541.62,15.0,Online,CUST1199
ORD101588,2025-09-13,2025.0,,Home,1039.52,,Online,CUST1079
ORD101589,2025-02-09,2025.0,north,Home,2813.47,6.0,Online,CUST1252
ORD101590,2025-11-13,2025.0,,Fashion,1328.44,7.0,Retail,CUST1134
ORD101591,2024-05-14,2024.0,SOUTH,Home,848.86,1.0,Online,CUST1149
ORD101592,2024-09-16,2024.0,,Home & Kitchen,3600.91,6.0,Marketplace,CUST1181
ORD101593,2025-02-18,2025.0,East,Home,294.08,16.0,Marketplace,CUST1058
ORD101594,2025-06-28,2025.0,East,Electronics,81.25,8.0,,CUST1062
ORD101595,2025-10-30,2025.0,North,Home,913.85,17.0,Retail,CUST1117
ORD101596,2025-08-07,2025.0,North,Fashion,3964.23,11.0,Retail,CUST1089
ORD101597,2025-10-03,2025.0,SOUTH,Fashion,2852.82,11.0,Retail,CUST1008
ORD101598,2025-08-06,2025.0,north,Home,2281.75,6.0,Online,CUST1000
ORD101599,2026-04-10,2026.0,South,Home & Kitchen,,16.0,Online,CUST1045
ORD101600,2024-06-02,2024.0,,Home & Kitchen,4735.84,18.0,,CUST1207
ORD101601,2024-02-07,2024.0,South,Grocery,2445.17,20.0,Marketplace,CUST1199
ORD101602,2025-11-22,2025.0,north,electronics ,2402.01,12.0,Marketplace,CUST1106
ORD101603,2025-10-08,2025.0,East,Home,503.89,11.0,Retail,CUST1262
ORD101604,2025-11-19,2025.0,South,Electronics,834.77,12.0,Online,CUST1248
ORD101605,2026-04-06,2026.0,West,,2425.69,1.0,Marketplace,CUST1287
ORD101606,2025-04-20,2025.0,West,Grocery,2883.36,10.0,Online,CUST1103
ORD101607,2025-01-29,2025.0,East,,164.12,11.0,Marketplace,CUST1019
ORD101608,2025-08-25,2025.0,north,Home,N/A,19.0,Retail,CUST1194
ORD101609,2024-08-16,2024.0,West,Home & Kitchen,N/A,4.0,Marketplace,CUST1236
ORD101610,2025-02-27,2025.0,North,,1485.41,18.0,,CUST1201
ORD101611,2024-12-23,2024.0,East,Fashion,4379.56,10.0,Marketplace,CUST1131
ORD101612,2026-03-15,2026.0,West,electronics ,2965.99,8.0,Retail,CUST1230
ORD101613,2024-10-18,2024.0,East,Electronics,3396.31,18.0,Marketplace,CUST1024
ORD101614,2025-08-30,2025.0,West,Home & Kitchen,4942.22,18.0,,CUST1138
ORD101615,2024-04-12,,,electronics ,352.96,16.0,Online,CUST1154
ORD101616,2026-05-22,2026.0,,Grocery,2389.46,5.0,Online,CUST1021
ORD101617,2024-11-05,2024.0,North,Home,1156.06,1.0,Marketplace,CUST1182
ORD101618,2024-04-19,2024.0,West,Fashion,4328.38,20.0,online,CUST1298
ORD101619,2024-12-11,2024.0,north,Grocery,440.46,7.0,Online,CUST1184
ORD101620,2025-07-19,2025.0,West,Home,1152.97,12.0,Online,CUST1151
ORD101621,2024-07-06,2024.0,SOUTH,Home,,10.0,online,CUST1135
ORD101622,2025-02-20,2025.0,SOUTH,Grocery,2107.64,13.0,,CUST1016
ORD101623,2025-07-19,2025.0,SOUTH,Home & Kitchen,2866.95,19.0,Online,CUST1045
ORD101624,2025-10-24,2025.0,North,Grocery,4968.06,11.0,Online,CUST1274
ORD101625,2026-03-23,2026.0,South,,4724.38,11.0,Marketplace,CUST1172
ORD101626,2026-01-17,2026.0,South,Home,808.92,1.0,Marketplace,
ORD101627,2024-12-04,2024.0,North,Home,,14.0,online,CUST1062
ORD101628,2025-11-17,2025.0,,Electronics,2163.0,20.0,,CUST1161
ORD101629,2024-09-12,2024.0,East,Home,4710.73,8.0,,CUST1132
ORD101630,2026-04-15,2026.0,SOUTH,,678.93,3.0,,CUST1008
ORD101631,2024-04-03,2024.0,,Home,4411.35,14.0,Retail,CUST1279
ORD101632,2025-04-18,2025.0,West,Home & Kitchen,2501.2,14.0,Online,CUST1093
ORD101633,2024-09-27,2024.0,north,,812.73,5.0,Retail,CUST1032
ORD101634,2024-07-03,2024.0,north,,1957.12,10.0,Retail,CUST1075
ORD101635,2024-09-10,2024.0,,Electronics,543.66,2.0,Online,CUST1262
ORD101636,2024-02-12,2024.0,West,,3090.24,3.0,online,CUST1248
ORD101637,2024-10-25,2024.0,north,Home,2959.4,9.0,Retail,CUST1162
ORD101638,2026-01-22,2026.0,South,Home,2486.54,9.0,Marketplace,CUST1232
ORD101639,2024-07-05,2024.0,South,Electronics,1915.58,9.0,,CUST1195
